latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.37632,77.67697,348.14,0.6,0.53,2025-04-11,0830,N20,VIIRS,n,2,315.53,25.05,D,0
25.37576,77.67106,340.87,0.6,0.53,2025-04-11,0830,N20,VIIRS,l,2,314.27,6.23,D,0
25.23028,76.08994,337.86,0.48,0.48,2025-04-11,0830,N20,VIIRS,l,2,311.53,2.83,D,0
25.34412,76.91272,346.76,0.54,0.51,2025-04-11,0830,N20,VIIRS,n,2,314.77,10.52,D,0
25.38348,77.11069,346.12,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,312.11,6.11,D,0
25.38179,77.09423,343.42,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,311.16,2.1,D,0
25.38065,77.08318,349.34,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,314,16.43,D,0
24.95747,73.40379,341.82,0.5,0.41,2025-04-11,0830,N20,VIIRS,n,2,315.53,5.94,D,0
25.38764,77.10467,344.28,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,309.87,16.16,D,0
25.38708,77.09917,353.59,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,314.27,10.91,D,0
25.38651,77.09367,346.6,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.24,10.91,D,0
25.38594,77.0882,350.51,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.47,7.52,D,0
25.39293,77.1096,352.44,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,314.28,16.16,D,0
25.39236,77.1041,346,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,313.97,16.16,D,0
25.39179,77.09861,341.28,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,314.54,10.91,D,0
25.39122,77.09312,346.46,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.52,10.91,D,0
25.39066,77.08765,347.52,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.11,7.52,D,0
25.39009,77.08216,351.56,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,313.17,7.52,D,0
24.74212,71.69304,347.59,0.42,0.38,2025-04-11,0830,N20,VIIRS,n,2,310.42,6.35,D,0
24.99365,73.56828,343.94,0.51,0.41,2025-04-11,0830,N20,VIIRS,n,2,317.93,5.74,D,0
25.37786,77.08652,346.05,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,314.04,18.29,D,0
25.37733,77.08096,338.14,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,312.29,5.7,D,0
25.38521,77.11349,343.22,0.56,0.51,2025-04-11,0830,N20,VIIRS,n,2,310.09,10.5,D,0
25.38363,77.097,336.98,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,311.41,5.63,D,0
25.38942,77.10744,336.01,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,309.67,17.95,D,0
25.38889,77.10195,354.61,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,316.74,23.63,D,0
25.38836,77.09644,355.31,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,317.65,23.63,D,0
25.38783,77.09096,351.55,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.74,9.08,D,0
25.3873,77.08546,346.72,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.45,9.08,D,0
25.38676,77.07995,346.88,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,314.01,5.63,D,0
25.39307,77.09589,367,0.55,0.51,2025-04-11,0830,N20,VIIRS,h,2,316.12,23.63,D,0
25.39467,77.11239,342.59,0.56,0.51,2025-04-11,0830,N20,VIIRS,n,2,310.44,17.95,D,0
25.39414,77.10688,353.94,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.96,17.95,D,0
25.3936,77.10138,352.61,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,315.4,23.63,D,0
25.39202,77.08492,347.68,0.55,0.51,2025-04-11,0830,N20,VIIRS,n,2,313.53,9.08,D,0
25.37926,76.85751,348.55,0.54,0.5,2025-04-11,0830,N20,VIIRS,l,2,320.61,42.59,D,0
25.62393,79.06647,341.9,0.37,0.58,2025-04-11,0830,N20,VIIRS,n,2,305.91,2.37,D,0
25.4479,76.93037,352.52,0.54,0.51,2025-04-11,0830,N20,VIIRS,n,2,316.07,13.33,D,0
25.45202,76.92451,354.15,0.54,0.51,2025-04-11,0830,N20,VIIRS,n,2,317.85,13.33,D,0
25.45936,76.72916,342.21,0.53,0.5,2025-04-11,0830,N20,VIIRS,l,2,314.92,7.86,D,0
25.47992,76.74794,337.4,0.53,0.5,2025-04-11,0830,N20,VIIRS,l,2,312.21,5.04,D,0
25.73527,78.81967,341.54,0.36,0.57,2025-04-11,0830,N20,VIIRS,n,2,305.91,1.86,D,0
25.77379,77.69365,356.24,0.61,0.53,2025-04-11,0830,N20,VIIRS,n,2,314.08,35.47,D,0
25.7793,77.69946,343.89,0.61,0.53,2025-04-11,0830,N20,VIIRS,n,2,309.54,20.87,D,0
25.77872,77.69308,351.81,0.61,0.53,2025-04-11,0830,N20,VIIRS,n,2,319.86,35.47,D,0
25.81552,77.71369,336.73,0.61,0.54,2025-04-11,0830,N20,VIIRS,l,2,311.14,5.56,D,0
25.82191,77.67594,346.08,0.61,0.53,2025-04-11,0830,N20,VIIRS,n,2,313.26,10.87,D,0
25.80054,76.92117,339.43,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,312.93,4.95,D,0
25.80245,76.91819,342.56,0.55,0.51,2025-04-11,0830,N20,VIIRS,l,2,314.98,4.58,D,0
25.80434,76.74416,339.34,0.53,0.5,2025-04-11,0830,N20,VIIRS,l,2,313.14,5.01,D,0
26.06538,78.00463,337.27,0.32,0.55,2025-04-11,0830,N20,VIIRS,n,2,288.61,2.41,D,0
26.06507,78.00132,331.83,0.32,0.55,2025-04-11,0830,N20,VIIRS,n,2,288.94,2.41,D,0
26.07041,78.00395,350.37,0.32,0.55,2025-04-11,0830,N20,VIIRS,n,2,308.46,2.41,D,0
26.0701,78.00063,348.49,0.32,0.55,2025-04-11,0830,N20,VIIRS,n,2,308.69,2.41,D,0
26.0698,77.99733,340.47,0.32,0.55,2025-04-11,0830,N20,VIIRS,n,2,308.08,4.61,D,0
26.32597,79.88754,335.12,0.42,0.61,2025-04-11,0830,N20,VIIRS,n,2,301.64,4.09,D,0
26.332,79.89143,336.88,0.43,0.62,2025-04-11,0830,N20,VIIRS,n,2,300.41,4.62,D,0
26.33167,79.88709,355.46,0.42,0.61,2025-04-11,0830,N20,VIIRS,n,2,301.14,4.62,D,0
26.94402,83.60553,330.15,0.73,0.76,2025-04-11,0830,N20,VIIRS,n,2,293.87,4.12,D,0
26.94151,83.60428,330.77,0.73,0.76,2025-04-11,0830,N20,VIIRS,n,2,293.14,3.24,D,0
27.26137,82.68919,344.18,0.65,0.73,2025-04-11,0830,N20,VIIRS,n,2,292.15,8.28,D,0
27.75174,77.79681,332.57,0.33,0.55,2025-04-11,0830,N20,VIIRS,n,2,299.17,1.89,D,0
27.6316,75.52245,340.18,0.47,0.48,2025-04-11,0830,N20,VIIRS,n,2,308.5,4.86,D,0
28.12098,75.51601,345.46,0.48,0.48,2025-04-11,0831,N20,VIIRS,n,2,314.04,7.83,D,0
28.98726,79.4446,330.22,0.42,0.61,2025-04-11,0831,N20,VIIRS,n,2,296.6,2.5,D,0
28.98959,79.44472,332.94,0.42,0.61,2025-04-11,0831,N20,VIIRS,n,2,296.49,2.86,D,0
28.95443,76.44008,335.59,0.56,0.51,2025-04-11,0831,N20,VIIRS,n,2,300.86,5.93,D,0
29.67867,78.28922,331.43,0.37,0.58,2025-04-11,0831,N20,VIIRS,n,2,298.93,2.33,D,0
29.72412,77.65065,367,0.34,0.56,2025-04-11,0831,N20,VIIRS,h,2,299.2,7.35,D,0
25.01222,83.89368,317.34,0.51,0.66,2025-04-11,1916,N20,VIIRS,n,2,291.12,2.36,N,0
25.01773,83.89328,303,0.5,0.66,2025-04-11,1916,N20,VIIRS,n,2,290.62,1.22,N,0
25.01163,83.89271,318.45,0.5,0.66,2025-04-11,1916,N20,VIIRS,n,2,290.96,1.22,N,0
23.63854,93.18116,299.16,0.42,0.38,2025-04-11,1916,N20,VIIRS,n,2,287.57,0.69,N,0
23.63756,91.53992,312.67,0.5,0.41,2025-04-11,1916,N20,VIIRS,n,2,291.09,1.5,N,0
23.29206,91.6762,320.94,0.49,0.4,2025-04-11,1916,N20,VIIRS,n,2,289.31,2.3,N,0
24.18708,82.65836,300.23,0.59,0.7,2025-04-11,1916,N20,VIIRS,n,2,289.14,0.87,N,0
24.18138,82.64616,300.72,0.6,0.7,2025-04-11,1916,N20,VIIRS,n,2,289.55,0.79,N,0
24.1609,82.56139,306.24,0.6,0.71,2025-04-11,1916,N20,VIIRS,n,2,288.72,1.8,N,0
24.16048,82.56773,308.37,0.6,0.71,2025-04-11,1916,N20,VIIRS,n,2,289.22,2.09,N,0
24.1609,82.56606,318.09,0.6,0.71,2025-04-11,1916,N20,VIIRS,n,2,289.05,2.83,N,0
23.56039,87.24062,307.6,0.6,0.53,2025-04-11,1916,N20,VIIRS,n,2,268.4,2.71,N,2
23.56223,87.23923,302.87,0.59,0.53,2025-04-11,1916,N20,VIIRS,n,2,268.31,2.45,N,2
22.92625,92.38786,308.96,0.45,0.39,2025-04-11,1916,N20,VIIRS,n,2,291.68,1.21,N,0
22.52171,92.74993,309.73,0.43,0.38,2025-04-11,1916,N20,VIIRS,n,2,289.99,0.87,N,0
22.48931,92.59909,318.9,0.44,0.38,2025-04-11,1916,N20,VIIRS,n,2,288.78,2.57,N,0
23.16934,82.3364,337.04,0.61,0.71,2025-04-11,1916,N20,VIIRS,n,2,291.49,3.57,N,2
23.16979,82.33022,301.13,0.61,0.71,2025-04-11,1916,N20,VIIRS,n,2,288.79,3.57,N,2
23.16891,82.34239,306.39,0.61,0.71,2025-04-11,1916,N20,VIIRS,n,2,289.85,4.04,N,2
23.16279,82.33569,304.34,0.61,0.71,2025-04-11,1916,N20,VIIRS,n,2,289.23,3.57,N,2
22.05607,88.12305,309.41,0.5,0.49,2025-04-11,1916,N20,VIIRS,n,2,294.8,1.79,N,2
22.05554,88.1279,309.9,0.5,0.49,2025-04-11,1916,N20,VIIRS,n,2,294.36,1.79,N,2
22.05394,88.12594,326.73,0.5,0.49,2025-04-11,1916,N20,VIIRS,n,2,295.56,4.71,N,2
22.05224,88.10104,307.23,0.5,0.49,2025-04-11,1916,N20,VIIRS,n,2,293.57,1.87,N,2
22.1331,85.38052,297.46,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,278.94,1.27,N,2
21.97086,85.31386,309.85,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,291.01,0.89,N,2
22.03346,84.4498,311.04,0.43,0.62,2025-04-11,1917,N20,VIIRS,n,2,290.36,1.54,N,0
21.93039,85.21908,311.07,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,289.47,1.08,N,2
21.93005,85.22271,305.67,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,290.54,1.08,N,2
21.93415,85.22082,308.2,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,289.83,1.18,N,2
21.92873,85.22001,298.78,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,288.75,1.03,N,2
22.13811,82.85319,303.03,0.55,0.68,2025-04-11,1917,N20,VIIRS,n,2,291.75,1.81,N,0
22.04404,83.73539,307.72,0.48,0.65,2025-04-11,1917,N20,VIIRS,n,2,292.13,2.18,N,2
22.03126,83.74374,301.97,0.48,0.65,2025-04-11,1917,N20,VIIRS,n,2,290.24,0.6,N,2
22.04047,83.34944,316.41,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,292.16,3.08,N,2
22.03314,83.36344,306.25,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,291.96,1.94,N,2
21.92974,83.33926,310.08,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,292.85,1.67,N,2
21.9228,83.34857,321.39,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,293.5,4.22,N,2
21.87934,83.55458,303.3,0.49,0.65,2025-04-11,1917,N20,VIIRS,n,2,290.53,0.91,N,2
21.87847,83.49589,304,0.5,0.66,2025-04-11,1917,N20,VIIRS,n,2,291.33,0.88,N,2
21.77211,84.01942,309.45,0.46,0.63,2025-04-11,1917,N20,VIIRS,n,2,290.57,1.46,N,2
21.76626,84.0188,314.01,0.46,0.63,2025-04-11,1917,N20,VIIRS,n,2,291.43,1.46,N,2
21.76001,84.02266,308.95,0.46,0.63,2025-04-11,1917,N20,VIIRS,n,2,290.55,2.82,N,2
21.76355,83.84474,315.77,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,291.41,3.39,N,2
21.75803,83.83955,314.95,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,290.09,3.23,N,2
21.75967,83.84129,323.84,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,290.91,3.08,N,2
21.75925,83.84585,303.57,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,290.55,2.45,N,2
21.75375,83.84074,310.32,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,290.33,0.94,N,2
21.73174,83.81997,304.72,0.47,0.64,2025-04-11,1917,N20,VIIRS,n,2,290.69,0.82,N,0
21.68244,84.03768,308.93,0.46,0.63,2025-04-11,1917,N20,VIIRS,n,2,289.8,1.3,N,2
21.6766,84.03711,303.25,0.46,0.63,2025-04-11,1917,N20,VIIRS,n,2,289.63,1.4,N,2
21.67637,82.082,304.7,0.61,0.71,2025-04-11,1917,N20,VIIRS,n,2,294.32,1.7,N,2
21.48535,81.76775,304.43,0.64,0.72,2025-04-11,1917,N20,VIIRS,n,2,292.41,0.88,N,2
20.99654,86.01347,304.02,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.2,0.54,N,2
21.08152,85.03316,304.24,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,292.96,0.84,N,2
21.08115,85.03687,313.2,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.52,1.27,N,2
21.08077,85.04062,309.23,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.41,1.27,N,2
21.07533,85.04001,304.87,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.04,1.6,N,2
20.96699,86.04859,303.75,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.65,0.65,N,2
20.96666,86.05173,308.3,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.75,0.65,N,0
20.96591,86.00965,306.52,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,292.72,0.76,N,2
20.96557,86.01286,306.79,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,292.18,0.76,N,2
20.95171,86.04672,315,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.65,1.71,N,2
20.95139,86.04985,319.44,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,292.18,1.71,N,2
20.94565,86.05543,310.35,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.75,2.17,N,2
20.94024,86.05795,304.59,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,291.29,0.75,N,2
20.93991,86.06109,306.05,0.33,0.55,2025-04-11,1917,N20,VIIRS,n,2,290.72,0.75,N,2
20.98356,85.13765,306.48,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,292.99,0.77,N,2
20.98175,85.13189,307.06,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.2,1.58,N,2
20.97152,85.17885,309.72,0.38,0.58,2025-04-11,1917,N20,VIIRS,n,2,294.46,2.18,N,2
20.97166,85.12341,310.29,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,292.61,0.98,N,0
20.97129,85.12713,307.69,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.32,0.98,N,0
20.96687,85.17094,319.66,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,294.46,2.93,N,2
20.9665,85.17461,311.75,0.38,0.58,2025-04-11,1917,N20,VIIRS,n,2,294.36,2.3,N,2
20.96221,85.16304,305.85,0.38,0.59,2025-04-11,1917,N20,VIIRS,n,2,294.22,1.01,N,2
20.89226,84.97981,305.1,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,293,1.09,N,2
20.89094,84.98088,308.79,0.39,0.59,2025-04-11,1917,N20,VIIRS,n,2,293.63,1.32,N,2
20.80883,85.25493,308.7,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,292.36,1.6,N,2
20.80848,85.25848,305.34,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.97,1.45,N,2
20.79811,85.25381,317.82,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.6,1.72,N,2
20.79276,85.25315,319.28,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.75,1.72,N,2
20.78637,85.26309,309.39,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.69,1.77,N,2
20.76186,85.29276,305.67,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.88,1.58,N,2
20.76152,85.29634,311.48,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.6,2.35,N,2
20.76354,85.29245,307.01,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.2,1.17,N,2
20.76316,85.29606,306.42,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.09,1.1,N,2
20.76279,85.29967,304.95,0.37,0.58,2025-04-11,1917,N20,VIIRS,n,2,291.41,1.1,N,0
19.99022,83.66433,305.52,0.46,0.64,2025-04-11,1917,N20,VIIRS,n,2,292.77,1.04,N,0
19.61748,83.05415,302.56,0.5,0.66,2025-04-11,1917,N20,VIIRS,n,2,291.1,0.45,N,0
19.61717,82.91946,306.63,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,294.07,3.32,N,0
19.61668,82.92101,308.43,0.51,0.66,2025-04-11,1917,N20,VIIRS,n,2,294.05,2.44,N,0
17.60867,83.19952,310.56,0.46,0.64,2025-04-11,1918,N20,VIIRS,n,2,292.91,1.79,N,2
17.60823,83.20396,306.08,0.46,0.64,2025-04-11,1918,N20,VIIRS,n,2,293.57,1.79,N,2
30.93613,75.67897,308.51,0.45,0.39,2025-04-11,2055,N20,VIIRS,n,2,289.53,1.07,N,0
28.87013,78.78336,297.52,0.47,0.48,2025-04-11,2055,N20,VIIRS,n,2,277.73,0.64,N,0
28.74221,78.09336,301.01,0.43,0.46,2025-04-11,2056,N20,VIIRS,n,2,287.23,0.68,N,0
29.12422,75.77699,299.64,0.49,0.4,2025-04-11,2056,N20,VIIRS,n,2,289.44,0.62,N,2
28.82304,76.96154,298.59,0.56,0.43,2025-04-11,2056,N20,VIIRS,n,2,285.12,0.32,N,0
28.67188,77.60757,325.83,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,287.8,1.6,N,0
28.12359,77.07935,312.28,0.39,0.44,2025-04-11,2056,N20,VIIRS,n,2,289.43,0.69,N,0
27.36703,75.3894,311.46,0.49,0.41,2025-04-11,2056,N20,VIIRS,n,2,290.7,1.49,N,0
25.01623,83.89149,314.12,0.58,0.7,2025-04-11,2056,N20,VIIRS,n,2,290.61,2.07,N,0
25.01248,83.89369,312.46,0.58,0.7,2025-04-11,2056,N20,VIIRS,n,2,290.29,1.98,N,0
26.87804,73.51405,300.56,0.42,0.38,2025-04-11,2056,N20,VIIRS,n,2,285.69,1.32,N,2
26.8739,73.51749,295.87,0.42,0.38,2025-04-11,2056,N20,VIIRS,n,2,278.56,0.6,N,2
26.04964,77.18266,308.06,0.43,0.46,2025-04-11,2056,N20,VIIRS,n,2,293,1.02,N,0
25.98486,76.91689,301.64,0.42,0.45,2025-04-11,2056,N20,VIIRS,n,2,291.51,0.39,N,0
26.97793,70.87586,311.43,0.38,0.36,2025-04-11,2056,N20,VIIRS,n,2,298.68,2.23,N,0
23.78976,85.55087,309.5,0.78,0.78,2025-04-11,2056,N20,VIIRS,n,2,288.71,3.84,N,0
25.83351,76.76714,314.42,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,290.45,1.39,N,0
23.79238,85.55201,307.3,0.79,0.78,2025-04-11,2056,N20,VIIRS,n,2,288.05,4.29,N,0
25.74976,76.65627,301.44,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,290.02,0.36,N,0
25.74573,76.65529,303.36,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.82,0.36,N,0
25.73071,76.71019,304.26,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.93,0.49,N,0
25.71295,76.71424,314.13,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,290.51,1.16,N,0
25.75641,76.47275,314.69,0.4,0.44,2025-04-11,2056,N20,VIIRS,n,2,291.14,1.21,N,0
25.75564,76.47664,301.43,0.4,0.44,2025-04-11,2056,N20,VIIRS,n,2,291,0.98,N,0
25.70891,76.71326,305.27,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.81,1.16,N,0
25.57181,76.70213,306.43,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,288.64,0.82,N,0
25.06729,79.04433,306.23,0.58,0.52,2025-04-11,2056,N20,VIIRS,n,2,293.3,0.59,N,0
25.53776,76.70232,339.33,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,291.76,2.09,N,0
25.53857,76.6983,307.82,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,288.8,2.09,N,0
25.5337,76.70135,302.89,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,288.84,2.09,N,0
25.53832,76.70306,338.66,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,291.59,3.05,N,0
25.53911,76.69904,315.6,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.43,3.05,N,0
25.53021,76.7011,308.66,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.59,2.05,N,0
25.52942,76.70513,305.19,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.89,0.82,N,0
25.52536,76.70414,311.14,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.51,0.82,N,0
25.50348,76.70727,309.5,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,290.25,1.22,N,0
25.47576,76.65434,300.91,0.41,0.45,2025-04-11,2056,N20,VIIRS,n,2,289.57,0.46,N,0
25.38323,77.07075,308.43,0.44,0.46,2025-04-11,2056,N20,VIIRS,n,2,290.87,0.89,N,0
24.85144,79.25716,315.62,0.61,0.53,2025-04-11,2057,N20,VIIRS,n,2,283.91,2.06,N,0
25.42396,76.34236,302.49,0.4,0.44,2025-04-11,2057,N20,VIIRS,n,2,290.29,0.52,N,0
25.27378,76.98415,304.44,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.25,0.67,N,0
25.04788,77.92243,310.65,0.5,0.49,2025-04-11,2057,N20,VIIRS,n,2,292.44,1.37,N,0
25.15562,77.06737,311.19,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,289.78,1.09,N,0
25.15475,77.07162,313.6,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.26,1.09,N,0
25.13454,77.17048,306.94,0.45,0.47,2025-04-11,2057,N20,VIIRS,n,2,290,0.58,N,0
25.15144,77.06638,305.05,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.05,0.67,N,0
25.15057,77.07064,304.11,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.65,0.67,N,0
25.13034,77.16944,317.82,0.45,0.47,2025-04-11,2057,N20,VIIRS,n,2,290.83,1.61,N,0
25.16138,76.95367,312.1,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.86,0.56,N,0
25.16052,76.95786,302.17,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.26,0.56,N,0
25.15809,76.94846,308.71,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.36,0.9,N,0
25.15638,76.95685,306.48,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.76,1.73,N,0
25.15552,76.96104,304.77,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.67,0.89,N,0
25.15138,76.96002,307.25,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.98,0.89,N,0
25.16084,76.95185,324.44,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.4,2.24,N,0
25.15918,76.96025,312.64,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.7,1.36,N,0
25.15504,76.95923,303.42,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.2,1.36,N,0
25.15421,76.96342,306.29,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.29,0.86,N,0
25.11434,76.96699,316.28,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.32,1.21,N,0
25.12195,76.90726,328.01,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.91,2.59,N,0
25.10935,76.97018,323.8,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.37,3.01,N,0
25.11103,76.96178,301.72,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.23,1.21,N,0
25.11019,76.96599,306.12,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.55,1.21,N,0
25.1052,76.96917,348.35,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,293.85,3.79,N,0
25.10604,76.96497,304.71,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.49,1.21,N,0
25.10435,76.97338,314.75,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.16,3.79,N,0
25.10104,76.96815,316.99,0.44,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.98,3.79,N,0
24.52941,79.51375,309.84,0.32,0.55,2025-04-11,2057,N20,VIIRS,n,2,294.22,1.42,N,0
24.91082,77.72154,301.66,0.49,0.48,2025-04-11,2057,N20,VIIRS,n,2,291.61,0.55,N,0
24.52382,79.51559,308.77,0.32,0.55,2025-04-11,2057,N20,VIIRS,n,2,293.42,1.78,N,0
24.90646,77.72045,350.3,0.49,0.48,2025-04-11,2057,N20,VIIRS,n,2,294.42,9.9,N,0
24.86466,77.80975,303.22,0.49,0.49,2025-04-11,2057,N20,VIIRS,n,2,292.41,1.23,N,0
24.86603,77.80725,304.01,0.49,0.49,2025-04-11,2057,N20,VIIRS,n,2,292.23,0.92,N,0
25.06078,76.79339,307.62,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,290.37,0.53,N,0
24.54089,79.24066,307.33,0.61,0.54,2025-04-11,2057,N20,VIIRS,n,2,288.53,2.38,N,0
25.06982,76.53188,304.49,0.41,0.45,2025-04-11,2057,N20,VIIRS,n,2,292.65,0.85,N,0
24.16878,80.69521,309.79,0.39,0.59,2025-04-11,2057,N20,VIIRS,n,2,294.75,1.17,N,2
25.0073,76.78046,313.99,0.43,0.46,2025-04-11,2057,N20,VIIRS,n,2,291.96,1.84,N,0
24.82831,77.59007,332.68,0.48,0.48,2025-04-11,2057,N20,VIIRS,n,2,292.31,4.25,N,0
24.82734,77.59472,334.68,0.48,0.48,2025-04-11,2057,N20,VIIRS,n,2,292.35,4.25,N,0
24.74517,77.79512,337.18,0.5,0.49,2025-04-11,2057,N20,VIIRS,n,2,293.92,3.56,N,0
24.74616,77.7903,306.25,0.5,0.49,2025-04-11,2057,N20,VIIRS,n,2,292.08,3.56,N,0
24.55158,78.63219,306.84,0.56,0.52,2025-04-11,2057,N20,VIIRS,n,2,292.32,2.08,N,0
