latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
62.28691,-117.48434,310.65,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.79,3.53,N
62.28691,-116.12749,315.25,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.66,8.74,N
62.28691,-115.98409,310.69,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.87,1.84,N
62.28694,-112.76321,302.93,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.07,1.6,N
62.28707,-117.7905,308.27,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.32,1.57,N
62.28707,-116.16386,297.17,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.73,1.23,N
62.2871,-117.64706,304.4,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,281.53,2.69,N
62.28713,-116.91848,305.91,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.78,4.1,N
62.28714,-115.96722,306.07,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.56,2.22,N
62.28731,-116.02103,356.27,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,303.73,14.12,N
62.28743,-116.00425,352.51,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,301.41,16.4,N
62.28756,-112.735,310.76,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.94,1.8,N
62.28766,-116.04102,331.68,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.07,8.12,N
62.28767,-116.77823,303.41,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.23,1.8,N
62.28783,-117.81162,314.94,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.47,2.21,N
62.28783,-116.07751,333.44,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.17,6.1,N
62.28797,-115.97052,304.95,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.55,3.55,N
62.28802,-116.11402,347.88,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,298.27,7.96,N
62.28811,-117.57941,307.08,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.31,4.48,N
62.28812,-112.75469,303.35,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.8,1.41,N
62.28817,-116.94049,311.56,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.57,3.87,N
62.28818,-116.1504,303.8,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.84,1.23,N
62.28836,-116.00745,367.0,0.55,0.43,2025-07-31,1058,N20,VIIRS,h,2.0NRT,302.9,8.83,N
62.28846,-115.99045,319.71,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.53,2.4,N
62.28855,-117.43773,298.44,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.9,1.39,N
62.28866,-116.04404,325.84,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.78,5.25,N
62.28873,-116.80035,321.5,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.0,2.86,N
62.28875,-116.02747,354.4,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,302.76,10.05,N
62.28894,-116.06404,324.26,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.21,4.2,N
62.28902,-115.95695,318.77,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.98,2.59,N
62.28911,-116.10051,349.54,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,297.45,5.05,N
62.28912,-112.72274,306.24,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.7,1.41,N
62.28914,-117.79923,307.66,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.55,1.57,N
62.28936,-116.92757,313.7,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.41,4.1,N
62.28936,-115.99371,324.51,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.04,8.83,N
62.28952,-115.97676,306.74,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.31,2.4,N
62.28954,-117.47737,307.21,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.56,1.88,N
62.28968,-112.74244,305.46,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.86,1.8,N
62.28973,-116.03054,354.79,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,302.71,14.12,N
62.28985,-116.01391,367.0,0.55,0.43,2025-07-31,1058,N20,VIIRS,h,2.0NRT,305.15,16.4,N
62.2899,-117.82035,326.34,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.23,2.21,N
62.29004,-116.05054,300.94,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.87,4.2,N
62.29008,-115.94339,303.41,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.58,1.22,N
62.29014,-116.71684,300.61,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.8,1.23,N
62.29021,-117.58823,314.41,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.63,4.09,N
62.29024,-116.68153,307.48,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.53,1.85,N
62.2903,-117.48062,309.2,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.73,1.62,N
62.29038,-116.12346,316.52,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.87,8.74,N
62.29038,-115.98001,307.94,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.23,3.55,N
62.2904,-116.94956,315.11,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.94,3.87,N
62.29044,-117.78683,306.01,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.24,1.57,N
62.29054,-116.15984,301.62,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.58,1.23,N
62.2908,-116.01702,353.7,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,302.46,9.02,N
62.2909,-116.00018,330.1,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.75,15.16,N
62.29094,-116.26846,296.91,0.55,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.78,1.89,N
62.29098,-116.80949,319.1,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.52,2.86,N
62.29114,-116.03699,343.98,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,296.62,10.05,N
62.29115,-115.92981,302.65,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.43,1.34,N
62.29124,-112.73018,309.75,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.7,1.8,N
62.29131,-116.0735,340.29,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.3,5.58,N
62.29145,-115.96646,330.0,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.77,3.55,N
62.29149,-116.10999,298.62,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.29,5.05,N
62.29156,-117.46806,301.65,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.66,1.62,N
62.29159,-116.93664,329.47,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.0,3.87,N
62.29165,-117.48624,305.11,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.62,1.88,N
62.29184,-116.00341,329.39,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.92,8.83,N
62.29193,-115.98634,315.71,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.7,2.4,N
62.29195,-117.434,318.31,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.23,1.39,N
62.29214,-116.29113,296.39,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.82,1.24,N
62.29214,-116.04001,329.74,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.59,5.25,N
62.29217,-116.79649,309.77,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.87,2.86,N
62.2922,-115.91622,306.85,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.5,2.15,N
62.29223,-116.02344,330.65,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.83,10.05,N
62.29229,-117.59703,338.07,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.45,4.09,N
62.29251,-117.79556,306.47,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.2,1.57,N
62.29251,-115.9529,307.47,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.18,1.22,N
62.29258,-116.09648,313.49,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.07,5.05,N
62.29279,-116.92371,308.42,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.86,2.42,N
62.2928,-112.7179,316.49,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.31,2.47,N
62.29282,-115.98959,321.82,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.4,2.06,N
62.29292,-112.78916,297.1,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.81,1.14,N
62.29294,-116.88873,305.2,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.01,3.03,N
62.29321,-116.0265,314.88,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.31,9.02,N
62.29322,-112.78556,302.35,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.55,0.84,N
62.29327,-117.81668,314.43,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.62,2.22,N
62.29327,-116.27781,305.48,0.55,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.07,1.89,N
62.29335,-116.7835,305.83,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.66,2.97,N
62.29356,-115.93932,298.77,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.42,1.22,N
62.29359,-117.58452,308.95,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,281.24,4.09,N
62.29368,-116.67764,296.77,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.37,1.3,N
62.29368,-116.08298,345.79,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.86,5.58,N
62.29382,-116.94571,333.85,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.72,3.87,N
62.29385,-116.11943,304.16,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.84,2.25,N
62.29387,-117.63966,301.44,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,278.53,1.89,N
62.29387,-115.97596,329.15,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.13,3.55,N
62.29393,-116.53532,298.78,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.02,1.8,N
62.29393,-112.7573,299.61,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.15,2.0,N
62.29398,-116.91077,304.68,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.21,2.42,N
62.29401,-116.15582,302.93,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.17,3.43,N
62.29412,-116.87574,310.8,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.69,4.38,N
62.29428,-116.01299,334.27,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.46,9.02,N
62.29438,-117.60584,349.49,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.81,6.68,N
62.29448,-116.30046,301.23,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.61,1.24,N
62.29454,-116.77048,315.44,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.33,2.97,N
62.29458,-117.80429,305.9,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.02,2.22,N
62.29463,-115.92574,298.06,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.03,2.15,N
62.2948,-116.06949,315.63,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.26,5.58,N
62.29493,-115.9624,336.91,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.55,5.02,N
62.29493,-112.72536,308.97,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.93,1.42,N
62.29501,-116.93279,315.4,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.78,2.52,N
62.29516,-117.62715,307.89,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,276.46,1.89,N
62.29529,-115.99928,303.56,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.04,2.06,N
62.29531,-116.86276,305.42,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.41,2.19,N
62.29557,-112.81615,298.42,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.0,1.14,N
62.2956,-116.79264,313.99,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.87,2.29,N
62.29561,-116.28714,305.61,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.88,1.24,N
62.29568,-115.91215,323.94,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.26,2.15,N
62.29571,-116.01939,300.94,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.07,2.05,N
62.29581,-112.81268,299.39,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.3,0.92,N
62.29585,-117.50395,306.59,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.97,3.1,N
62.29588,-116.07237,314.86,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.62,3.42,N
62.29595,-117.64844,310.34,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,279.18,2.08,N
62.29599,-115.94884,298.22,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.39,1.22,N
62.29606,-116.09247,298.42,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.97,2.31,N
62.29621,-116.91985,320.34,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.24,2.42,N
62.29629,-115.9855,304.01,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.09,2.06,N
62.29636,-116.88485,331.63,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.73,3.03,N
62.29637,-116.16524,308.04,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.41,4.52,N
62.29647,-117.61464,320.35,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,278.24,6.68,N
62.29648,-112.71306,312.17,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.06,2.47,N
62.29665,-117.81302,314.43,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.15,2.22,N
62.29665,-116.81474,309.38,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.96,4.02,N
62.29668,-117.5071,305.32,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.14,2.79,N
62.29673,-117.66973,301.75,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,280.91,1.6,N
62.29674,-115.89854,317.56,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.42,3.99,N
62.29679,-116.77964,323.24,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.13,2.97,N
62.29682,-116.30979,301.1,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.5,1.34,N
62.29689,-116.34572,304.48,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.08,1.61,N
62.29697,-117.58079,331.98,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,277.92,6.05,N
62.29705,-115.93526,301.65,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.09,1.31,N
62.29705,-112.73279,302.79,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.77,1.42,N
62.29712,-116.67374,299.06,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.56,1.3,N
62.29716,-116.07896,308.22,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.79,5.58,N
62.29724,-116.94186,314.55,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.77,2.52,N
62.29754,-116.87187,318.88,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.02,2.19,N
62.29803,-117.65723,312.47,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,279.7,2.08,N
62.29828,-116.08181,298.57,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.16,1.37,N
62.29841,-115.95835,312.3,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.75,5.02,N
62.29844,-116.92895,308.02,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.44,2.52,N
62.29859,-116.89396,303.62,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.94,3.03,N
62.29861,-112.72052,312.32,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.91,1.42,N
62.2987,-117.82173,304.54,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.94,1.2,N
62.29872,-116.17466,334.56,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.32,4.52,N
62.29875,-115.99513,311.16,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.52,2.06,N
62.29881,-117.67852,312.54,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.92,1.6,N
62.29904,-116.78879,315.81,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.14,2.29,N
62.29907,-116.28316,316.56,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.77,1.74,N
62.29917,-115.90808,302.36,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.67,1.75,N
62.29932,-117.64474,307.08,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,278.79,2.08,N
62.29947,-116.95093,307.03,0.52,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.08,2.6,N
62.29947,-115.94479,297.62,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.76,1.31,N
62.29949,-112.80786,303.86,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.86,0.92,N
62.29963,-116.91601,302.11,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.81,2.02,N
62.29977,-115.98144,318.24,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.92,3.43,N
62.29978,-116.88098,335.48,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.59,8.33,N
62.29979,-112.83092,296.07,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.76,1.31,N
62.29984,-116.16123,319.77,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.36,4.52,N
62.29998,-112.82753,299.53,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.25,1.09,N
62.30002,-117.80934,315.85,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.88,5.54,N
62.30009,-116.81089,306.64,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.59,1.87,N
62.3001,-117.66603,313.66,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.76,2.78,N
62.30018,-112.70823,313.24,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.83,2.1,N
62.30028,-116.30582,301.38,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.1,1.34,N
62.30056,-116.66985,309.55,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.81,1.49,N
62.30074,-112.72797,303.13,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.34,1.42,N
62.30083,-116.90306,302.08,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.67,2.02,N
62.30083,-115.96787,312.65,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.3,5.02,N
62.30094,-116.14777,300.46,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.28,2.05,N
62.30097,-116.868,304.1,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.21,2.19,N
62.30108,-116.18407,304.89,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.46,3.81,N
62.30112,-116.83298,305.09,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.2,4.02,N
62.30128,-116.79791,306.67,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.06,2.29,N
62.30141,-117.65353,319.71,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,282.9,2.08,N
62.30186,-116.92508,301.05,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.69,3.1,N
62.30189,-115.95431,301.99,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.0,2.17,N
62.30207,-117.81807,317.1,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.98,3.2,N
62.30216,-116.85506,306.34,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.07,4.37,N
62.30219,-117.67481,318.92,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.08,2.78,N
62.30219,-116.17063,336.78,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,296.58,4.52,N
62.3022,-115.991,317.73,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.54,3.43,N
62.3023,-112.7157,302.09,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.61,1.21,N
62.30247,-116.78491,313.83,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.35,3.36,N
62.30253,-116.27916,302.68,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.39,1.74,N
62.30282,-116.67903,302.68,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.47,1.49,N
62.30294,-112.80654,300.04,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.73,1.7,N
62.30296,-116.52985,302.83,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.3,1.63,N
62.30296,-115.94074,304.28,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.16,1.31,N
62.30305,-116.91216,318.98,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.94,2.02,N
62.30325,-115.97739,310.69,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.09,3.43,N
62.3033,-116.1572,307.55,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.45,3.15,N
62.30336,-116.84208,329.79,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.82,4.02,N
62.30343,-116.19348,308.14,0.55,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.46,3.81,N
62.30347,-112.82613,297.31,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.62,0.9,N
62.30352,-116.80703,303.83,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.09,1.87,N
62.30386,-112.70339,312.68,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.46,2.1,N
62.30387,-117.46569,304.67,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.89,2.46,N
62.304,-116.66594,300.5,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.0,1.49,N
62.30425,-116.89919,307.81,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.16,3.25,N
62.30426,-117.43162,304.33,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,281.17,1.61,N
62.30431,-115.96383,304.83,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.62,2.17,N
62.30441,-116.14375,311.04,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.96,2.05,N
62.30454,-116.18005,334.81,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.42,3.81,N
62.30471,-116.79405,326.53,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.67,3.36,N
62.30507,-115.91353,310.29,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.87,1.75,N
62.30528,-116.92123,319.91,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.69,3.1,N
62.30538,-115.95026,327.97,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.12,2.17,N
62.30545,-117.8144,312.36,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.85,3.2,N
62.30566,-116.16661,332.6,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.41,3.15,N
62.30568,-115.98695,330.36,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.14,3.43,N
62.30575,-116.81616,315.06,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.36,1.87,N
62.30599,-112.71086,304.17,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.45,1.21,N
62.306,-117.47454,306.35,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.1,1.53,N
62.30634,-117.69237,305.37,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.74,2.6,N
62.30643,-115.93667,310.2,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.76,3.2,N
62.30647,-116.90829,308.71,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.27,3.25,N
62.30654,-115.81259,303.38,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.07,1.76,N
62.30663,-116.87327,321.94,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.45,4.18,N
62.30673,-115.97335,302.79,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.32,2.28,N
